product_name,price_type,2026-03-26,2026-03-27,2026-03-28,2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05,2026-04-06,2026-04-07,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-14,2026-04-15,2026-04-16,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24
Exquisite 17th Century World Map As Found,end,12414.68,12603.88,9856.81,10139.31,10251.05,10682.24,12780.89,11558.94,11278.8,11183.47,9820.44,11983.8,10368.5,10662.89,13013.9,12463.63,10838.47,11730.04,11351.48,9683.65,8949.24,11405.19,9288.94,10148.33,9721.25,8845.18,10983.87,10973.04,8399.53,8376.79
Restored Tower Clock Movement Antique Post-War,start,2212.0,3792.64,2212.0,2379.85,4147.54,4234.55,4932.02,2212.0,4085.21,5012.07,3343.72,2212.0,4986.36,4334.06,4025.32,2637.46,2753.83,2628.13,3713.54,2212.0,5032.08,2212.0,3840.46,3651.77,2212.0,3387.72,2212.0,4217.25,2653.44,5040.42
Restored Tower Clock Movement Antique Post-War,end,11372.08,9337.16,11535.34,11487.21,9852.3,9822.01,8555.07,10746.62,9736.56,9316.59,11411.47,12551.41,9298.84,9871.92,9891.64,11655.22,11394.08,11144.2,9991.39,12027.5,8822.11,11795.02,9952.43,10503.25,12009.09,10620.61,12039.34,9814.58,11949.38,9384.74
Vintage Zuni Fetish Carving Collection With Certificate,start,8870.57,9041.44,8926.23,9306.94,8567.78,7715.38,8806.89,8974.68,7807.34,8900.2,9214.62,8872.76,9213.92,9130.22,9180.44,8829.44,8699.0,7503.42,8135.89,7681.17,8382.66,7798.02,7432.03,9366.93,7580.72,8654.61,7481.44,7592.23,7675.85,9013.6
Vintage Zuni Fetish Carving Collection With Certificate,end,12319.43,12166.87,12272.21,11870.9,12811.4,13967.4,12837.67,12710.02,13591.29,12600.01,12215.9,12349.95,12233.68,12298.52,12258.57,13643.29,12321.85,13524.72,12769.28,13304.96,12640.11,11369.94,13753.29,11856.06,13582.52,12567.32,13609.81,13675.38,13576.79,12060.1
Continental Limestone Garden Balustrade c.1940,start,7933.92,8862.94,5839.59,5313.86,6408.54,7222.08,5759.9,8801.91,7517.19,8450.63,8303.77,8980.33,8608.73,6100.73,8595.65,5697.9,7103.07,6264.14,7520.96,7786.62,7372.05,8423.24,6603.33,7150.11,8928.89,8918.62,8320.15,6870.03,8671.56,6824.15
Continental Limestone Garden Balustrade c.1940,end,14276.08,13375.96,16391.22,16942.85,15873.44,15035.49,16452.41,13422.0,14711.68,13796.36,13965.36,13240.6,13523.37,15953.17,13517.47,16459.82,15013.58,15818.87,14525.58,14166.67,14677.04,13682.13,15477.88,14909.81,13178.53,13269.32,13832.13,15259.38,13374.05,15260.44
Monumental Sega Genesis Console Boxed,start,2970.28,3440.51,3984.79,2748.86,2625.16,4353.69,4853.38,3676.98,2644.16,4515.88,2716.65,3428.16,2275.0,2682.64,2963.34,2275.0,3604.17,4232.93,3494.82,4307.59,4441.22,4155.78,4001.04,3763.57,2275.0,3266.6,4005.81,2380.89,2989.21,2709.32
Monumental Sega Genesis Console Boxed,end,8289.72,7938.46,7395.24,8649.03,8801.73,7306.66,7738.98,8026.06,9061.87,7206.96,9105.63,8306.59,9602.57,9120.92,8738.8,9516.88,8059.73,7322.97,8121.85,7376.91,7184.91,7462.35,7622.43,7886.92,9466.6,8485.77,7743.06,9322.52,8633.58,8958.04
Restored Dumbwaiter Tiered Stand Regency Period From Private Collection,start,13865.12,10696.66,13157.62,13795.82,13870.87,7964.8,11611.96,9327.93,8964.99,13784.89,10671.44,9490.16,9782.14,11822.13,7328.999999999999,12213.93,12402.51,9764.96,11531.78,11443.99,10594.31,8235.65,10139.39,9797.46,10463.43,7328.999999999999,13301.88,10381.97,12579.29,9089.26
Restored Dumbwaiter Tiered Stand Regency Period From Private Collection,end,21604.88,24727.82,22147.46,21538.83,21340.0,27346.29,23575.78,28530.05,26426.58,21493.94,24674.01,25832.23,25696.52,23595.34,28167.31,23157.8,22885.21,25540.65,23560.38,23734.29,24767.9,27121.68,25258.2,25598.56,24775.13,28444.64,22066.31,25096.32,22754.22,26130.71
Venetian Lattimo Glass Bowl As Found,start,9162.03,8748.34,9322.4,7555.86,9528.89,7875.18,7245.62,8399.58,9481.49,7575.44,6523.22,7199.39,9271.61,8495.49,7989.64,8978.26,8275.54,9969.3,9920.49,8815.15,6571.17,8100.93,9073.2,8488.08,6855.57,9115.22,8561.48,9113.96,8000.06,9284.15
Venetian Lattimo Glass Bowl As Found,end,13747.97,14264.16,13704.6,15386.5,13405.88,15024.11,15824.33,14572.23,13597.61,15569.57,16755.2,16022.36,13914.12,14569.89,15205.28,14354.24,15081.94,13562.35,13683.85,14805.36,17014.27,15496.93,14617.0,15255.12,16863.69,14530.98,15028.82,14442.7,15645.06,14297.21
Antique Arts & Crafts Mica Shade Lamp c.1840,start,3693.09,4407.97,5048.34,4749.72,3668.83,3290.87,3608.62,3324.32,3275.45,4753.51,3303.0,3749.62,4542.84,4736.75,4943.3,4804.41,4119.97,3491.94,3701.58,3853.63,4105.74,5003.32,4983.62,3727.72,4930.91,3856.87,4547.57,4791.01,4055.76,3837.09
Antique Arts & Crafts Mica Shade Lamp c.1840,end,8426.91,7680.07,7165.79,7498.57,8325.54,8663.8,8128.04,8444.35,8262.97,6940.91,8489.52,8123.67,7117.21,6775.63,6784.6,7015.91,7650.09,8661.6,8319.72,8286.15,8196.72,6947.66,7369.16,8897.66,7492.56,8426.25,7794.89,8000.51,7913.42,8101.98
Provenance Vintage Fly Fishing Rod Hardy,start,5057.02,5694.44,6090.76,5169.8,4765.06,5943.73,4736.88,3192.25,5145.93,4481.27,5571.24,5773.74,3467.92,5264.2,4668.07,3816.36,4246.19,5421.61,4032.34,5178.66,2947.0,3506.85,3297.26,3472.22,3525.05,3687.71,6322.27,3815.12,3432.64,4337.53
Provenance Vintage Fly Fishing Rod Hardy,end,11152.98,10748.94,10307.12,11134.45,11722.68,10494.86,11969.69,13463.59,11276.49,12551.32,12655.77,11413.06,13798.77,12055.59,12653.06,13032.54,12026.59,11230.87,12289.73,11399.02,13947.33,12983.3,13179.48,13543.15,13483.46,13196.42,10553.08,13166.31,13130.45,12481.73
Published Fresco Fragment 19th Century,start,43003.15,28482.12,29211.03,23814.0,23814.0,27626.15,23814.0,31154.26,23814.0,39615.9,23814.0,29760.12,23814.0,23814.0,35309.54,40389.22,23814.0,36247.7,23814.0,34181.43,28919.37,37179.39,28263.12,48066.0,30536.36,29887.19,32262.63,23814.0,30065.81,23814.0
Published Fresco Fragment 19th Century,end,104046.85,117924.67,116762.63,125577.3,127797.26,119191.3,125704.26,114758.73,127581.22,105997.52,126269.33,112460.67,124563.42,125387.98,107331.0,101786.28,120799.68,105185.25,122687.67,107015.06,111562.61,103213.62,112211.31,92083.51,109437.77,109010.86,106370.69,122895.89,108401.88,116588.27
Garden Fountain Tiered Stone c.1880,start,4607.51,4843.38,4278.75,5427.04,5319.39,3290.0,4819.0,5377.16,4432.31,4044.76,4688.06,5197.95,4764.41,4054.34,5895.38,4637.65,3421.5,4429.71,5306.45,4731.96,5621.02,4500.55,4789.9,5845.96,4105.83,3877.6,4509.35,3350.85,3744.54,6076.27
Garden Fountain Tiered Stone c.1880,end,10672.49,10480.59,11053.07,9854.84,8599.96,10915.89,10435.65,9842.04,10874.51,11253.0,10597.8,10076.45,10515.03,11164.57,9246.06,10537.89,11725.17,10660.09,9803.47,10381.5,9571.63,10691.54,10395.13,9348.39,10995.46,11220.93,10574.61,11743.3,11341.19,9069.43
Pristine Psychedelic Rock Concert Poster c.1820,start,1967.0,1967.0,1967.0,4395.64,1994.13,1967.0,4204.2,3342.06,3857.0,2953.06,2649.3,4142.84,2416.49,3209.86,1967.0,3567.55,3253.88,1967.0,1967.0,3686.47,2557.95,4261.46,2379.88,1974.41,2979.72,1967.0,3868.36,4488.85,3658.95,3279.54
Pristine Psychedelic Rock Concert Poster c.1820,end,10847.53,10546.97,11154.83,7888.93,10346.91,10592.49,8046.02,9121.5,8224.08,9108.92,8967.93,7330.22,9293.82,7512.95,8674.62,8011.77,8538.15,9807.58,10364.27,7922.92,9301.51,7745.04,9595.19,9703.27,8780.8,10232.28,8067.03,7896.47,8304.33,8836.61
Early Antique Sapphire Earrings c.1860,start,37246.37,35959.92,30657.37,30656.97,33080.59,31196.51,32417.8,35758.36,31689.57,39664.35,37963.28,32227.63,31535.28,36748.64,40035.64,34926.93,33850.17,39986.72,30728.47,39267.27,37353.05,38421.5,36968.85,38010.1,33459.02,30762.41,32908.92,35833.64,38369.07,30580.55
Early Antique Sapphire Earrings c.1860,end,51103.63,51827.33,57452.64,58007.72,56215.58,57249.36,56692.41,53694.4,57803.53,50798.19,53204.03,58522.09,59826.56,55543.17,52309.95,57098.89,58918.04,52951.66,62348.32,53044.97,55600.02,54481.0,54802.18,53942.85,58198.04,59481.26,56817.53,53221.06,50029.1,56890.74
Superb F. Scott Fitzgerald Signed Copy Regency Period,start,14595.33,21743.16,17555.14,15552.68,25599.31,15006.64,23040.48,16536.62,22838.28,20644.9,14079.46,17355.09,13279.0,16378.22,17994.77,23249.02,15873.95,16465.33,18052.4,13279.0,20706.54,20931.35,21093.61,14785.51,14507.24,19471.19,22767.03,19602.3,19691.84,18014.95
Superb F. Scott Fitzgerald Signed Copy Regency Period,end,53994.67,46584.05,50060.42,51361.04,41375.62,51520.96,44203.34,49684.75,42640.5,45182.5,50994.02,47777.77,51937.09,48501.63,47105.48,41803.27,49558.84,48726.84,46150.49,50949.92,43235.57,42380.9,42615.81,49622.57,49284.87,44951.61,41432.97,44612.4,44781.42,46037.23
Versace Medusa Evening Gown With Certificate,start,14816.2,13672.54,14979.37,15376.16,15393.92,14883.3,14975.19,13638.58,15327.24,12795.83,13326.76,13490.96,14935.08,12335.29,13390.28,12595.47,12178.57,12244.8,13888.5,12667.18,14583.92,11837.73,14103.14,12575.73,12695.98,13071.94,14392.48,12730.46,13409.33,12833.11
Versace Medusa Evening Gown With Certificate,end,20303.8,21166.87,19787.38,19485.61,19422.31,19440.37,19048.09,20318.95,18487.76,20567.03,19878.9,19559.29,18130.78,20645.47,19291.46,19987.11,20801.91,20544.0,19119.67,20036.27,17956.81,20645.24,18251.49,19564.3,19487.24,19153.11,17847.34,21931.9,18908.88,19471.01
Fine Ortelius Theatrum Orbis Page c.1910,start,3612.24,2661.6,3732.67,3204.56,1932.0,1932.0,1932.0,3756.74,2056.2,2631.16,4154.18,1932.0,1932.0,1932.0,3325.67,1932.0,2654.75,1932.0,3976.49,1932.0,3016.74,3958.41,3425.46,1932.0,2944.2,2099.16,2226.34,3498.91,2180.56,4103.25
Fine Ortelius Theatrum Orbis Page c.1910,end,8527.76,9515.76,8266.51,8545.27,10060.85,9572.16,10335.45,7529.31,9265.14,8727.27,7271.72,9275.27,9753.46,9345.64,7661.52,9676.77,8691.13,9381.62,7306.37,9564.26,8498.71,7467.74,7890.17,9932.88,8262.89,9188.93,9360.3,8104.37,9560.65,7527.81
British Guiana One Cent Magenta Edwardian Era From Private Collection,start,3370.46,3349.25,4301.35,2931.76,3290.77,4042.18,2855.51,3026.23,3644.33,4604.15,3568.83,3796.65,2460.73,2986.11,3422.59,2240.0,4967.62,3743.74,2441.52,3991.8,3612.74,4285.79,2629.64,2662.22,2240.0,4957.3,5522.3,2240.0,2240.0,2263.4
British Guiana One Cent Magenta Edwardian Era From Private Collection,end,10789.54,10787.66,10170.06,11564.53,11372.03,10436.05,11819.79,11649.81,10834.18,9626.17,10510.26,10966.21,12259.48,11739.9,11114.55,12287.09,9466.24,10599.07,12500.66,11107.17,11659.72,11177.64,13063.06,13156.71,14248.0,11917.89,11067.68,14248.0,14248.0,14122.02
Published Tortoiseshell Tea Caddy Early 20th Century,start,1468.48,2498.55,2533.0,2352.33,2074.82,1807.95,2075.54,2197.27,2334.06,2206.74,1917.08,2241.27,2232.05,1846.73,2512.15,1331.85,2166.08,1678.39,2408.91,1302.0,2230.14,2069.6,1857.87,2136.8,1762.68,1869.78,1873.18,1302.0,2389.88,2544.2
Published Tortoiseshell Tea Caddy Early 20th Century,end,5481.52,4407.98,4358.72,4602.11,4832.3,4591.15,4772.95,4638.73,4550.65,4692.63,5031.33,4675.6,4665.71,5027.78,4371.8,5605.93,4700.51,5164.58,4417.09,5748.58,4578.03,4711.62,4892.14,4557.04,4963.12,4892.47,4935.85,5645.32,4354.11,4190.73
Boxing Gloves Vintage Leather c.1820 Good Condition,start,1483.55,1627.79,1763.33,1453.45,1011.61,1748.18,1597.31,1586.8,1019.92,1626.81,1033.29,1357.53,1291.67,1787.31,1722.93,1036.6,1435.45,1417.78,1236.55,1715.63,966.42,1425.04,1402.36,1056.86,1176.55,1015.26,1628.86,1625.95,1379.6,1300.55
Boxing Gloves Vintage Leather c.1820 Good Condition,end,3106.45,2989.25,2907.03,3265.53,3686.52,2998.8,3233.23,3287.84,3828.89,3244.74,3808.48,3432.73,3551.47,3031.3,3080.29,3704.36,3295.05,3318.6,3495.59,3014.37,3791.26,3248.15,3269.35,3587.39,3472.95,3643.7,3062.48,3043.36,3276.11,3376.17
Dalmore 50 Year Single Malt,start,7824.72,6997.57,6600.48,6885.42,6044.84,7868.95,5306.0,8471.32,10192.94,5306.0,9674.83,10855.67,8282.66,5306.0,9523.43,5771.27,7682.53,7682.09,10223.25,11166.97,9205.94,5950.47,6123.25,10355.91,5306.0,7226.1,7685.98,8049.82,6656.88,6161.63
Dalmore 50 Year Single Malt,end,21405.28,22017.83,22600.21,22078.18,22977.3,21352.77,25076.71,20544.91,18906.61,25028.78,19319.66,18429.62,20791.54,23932.58,19699.67,23766.53,22005.07,21802.78,18915.34,18249.28,20536.8,23960.41,23844.51,19335.29,24995.69,22840.81,22664.39,22361.29,23767.2,24227.27
Unique Weller Sicard Vase,start,21899.53,21405.07,21460.26,17331.18,22115.96,17796.7,19837.31,19507.11,21004.94,21261.86,17721.02,19963.99,18243.92,18941.04,17332.81,21381.45,19814.49,20160.37,18291.55,20049.99,20240.33,19879.54,19488.33,18501.77,16628.49,19181.94,18981.98,17284.09,17347.34,19730.32
Unique Weller Sicard Vase,end,27350.47,27872.36,27619.91,31945.79,27381.26,31262.46,29177.36,29198.75,27805.1,27763.24,31291.95,28857.6,30685.38,29863.14,31287.69,27173.75,29123.42,28693.08,30384.33,28217.61,27434.41,27366.44,27579.31,28755.67,29903.61,27461.43,27645.15,29602.61,29178.96,26342.34
Trade Dollar Proof,start,5946.87,7832.96,4977.0,9782.51,4977.0,9842.82,9812.45,5974.63,4977.0,6512.12,9794.38,9770.25,8347.7,5727.66,5526.4,8159.77,6698.5,5156.67,6602.14,6726.24,5481.93,8153.42,6185.93,8706.84,4977.0,6421.89,6799.27,4977.0,5066.25,9184.56
Trade Dollar Proof,end,19453.13,17648.19,20627.04,15775.81,20893.28,15821.62,15815.58,19606.14,20673.24,18897.25,15726.87,15655.25,17019.76,19733.44,19954.32,17272.58,18713.25,20176.87,18605.74,18441.44,19692.9,16996.24,19034.65,16532.19,20444.37,18899.98,18563.24,20630.71,20139.68,16136.64
Qashqai Tribal Bag,start,11920.44,6482.0,8971.38,6482.0,6482.0,10640.61,7022.49,10209.65,11534.6,6912.28,11390.47,11640.14,12394.99,11051.03,12720.86,8682.5,11529.29,12518.14,6482.0,10425.46,6555.84,12416.85,12696.43,11022.71,10038.81,12293.48,12596.2,10517.57,8250.56,6482.0
Qashqai Tribal Bag,end,21499.56,27855.06,24558.34,27659.32,27767.59,22897.88,26611.17,23398.36,22079.45,26618.68,22019.79,21666.08,20897.33,22398.74,20692.59,24526.14,21643.71,20715.5,27427.04,22671.71,26615.33,20754.28,20552.9,22306.16,23254.08,23762.77,20765.32,22773.29,25134.92,27888.14
Superb Zuni Fetish Carving Collection c.1960,start,4978.85,7515.28,6569.74,6034.61,5374.58,6860.78,8224.5,9468.18,8463.16,5547.14,5383.17,5644.92,8873.05,9155.07,5049.03,9150.95,5641.41,8755.27,4935.0,7171.0,9116.72,4935.0,9091.68,5510.09,5422.63,8851.3,7029.18,4935.0,5117.0,5989.71
Superb Zuni Fetish Carving Collection c.1960,end,19421.15,16892.03,18198.63,18516.46,18953.57,17584.2,16001.9,14632.7,15751.62,18409.07,18598.88,18280.39,14778.75,14349.2,18593.21,14426.88,18006.88,15038.09,20172.4,15824.93,14201.15,18459.82,14211.88,17924.94,18173.33,14798.95,16551.25,19128.72,18982.2,18214.56
Continental Art Deco Mantel Clock c.1920,start,2101.81,2128.88,1786.38,2219.11,1982.81,1784.55,1692.1,1393.74,1937.44,2201.95,1969.86,2114.11,1499.92,2270.97,1475.19,1267.0,1995.87,1267.0,1720.75,1867.91,1437.17,1835.03,1734.85,2309.31,1983.4,1568.25,1332.46,2310.4,2309.82,1267.0
Continental Art Deco Mantel Clock c.1920,end,4308.19,4252.65,4549.02,4100.26,4317.04,4454.76,4552.47,4849.35,4279.59,4047.71,4208.18,4069.29,4661.1,3857.26,4584.18,4931.35,4100.98,4910.36,4322.75,4179.65,4592.9,4524.27,4288.17,3736.2,4019.44,4443.15,4701.64,3737.93,3738.58,4860.82
Kosta Boda Art Glass Bowl,start,7000.96,10771.73,10005.07,8628.55,9445.58,9830.59,7682.14,8970.8,9959.46,8224.08,8836.77,9931.38,7672.37,7621.01,7117.73,8306.26,6956.09,8152.43,9250.61,9344.7,10056.88,11280.75,7152.82,10732.59,9622.68,8055.72,11095.17,9048.6,10397.66,6822.14
Kosta Boda Art Glass Bowl,end,21499.04,17678.9,18306.44,19863.18,19147.68,18477.59,20700.76,19517.04,18448.77,20473.98,20298.3,19264.89,21469.63,21838.52,22178.26,21044.51,22340.99,23069.4,19592.67,19538.72,18562.31,17252.12,21376.81,17763.44,18641.0,20385.42,17312.53,19313.5,18130.12,21340.36
Restored Leica M3 Camera Body,start,6615.32,6305.61,5911.98,4692.45,5514.22,4905.79,5142.52,5469.58,5418.65,4844.53,6098.99,4761.06,5388.31,6224.24,4542.51,4765.93,5095.16,4332.78,4798.22,4872.47,4438.44,4386.09,5160.27,6625.56,6197.64,6071.85,6652.92,4794.01,4940.79,6095.78
Restored Leica M3 Camera Body,end,9194.68,9427.21,9479.54,10738.91,9848.03,9213.48,8848.79,9684.02,9998.29,10661.21,9217.68,10381.16,9679.25,8729.18,10181.02,9826.83,9797.94,10729.7,10286.57,10285.55,10450.44,10528.78,9868.22,9008.18,9428.02,9654.21,9115.51,10621.21,10521.41,9815.49
Historic Bottega Veneta Clutch,start,6781.16,6353.55,8012.02,8447.47,8001.05,8361.51,7969.5,7919.92,7043.88,6063.67,7772.49,6963.18,7331.97,6915.98,6477.2,6356.04,7849.62,7282.11,6211.54,7621.0,8427.93,6377.93,8110.87,8859.12,7112.35,6785.71,8722.21,7770.71,7858.74,7517.01
Historic Bottega Veneta Clutch,end,12318.84,12957.66,11527.91,11054.23,11381.84,11028.05,11596.53,11658.43,12572.27,13530.43,11773.82,12645.68,12262.93,12620.06,12011.51,13352.79,12130.25,12608.05,13389.78,13022.61,11291.91,13435.99,11956.66,11558.86,13357.03,13590.5,11661.55,12703.97,12765.67,13016.67
Museum Quality Cuckoo Clock Black Forest,start,1948.07,1953.9,1779.1,1985.75,1747.89,1849.04,1817.52,1856.83,1765.26,1769.24,1827.12,2070.32,1731.92,1927.14,1928.95,1859.63,1961.25,1858.61,1788.87,1924.74,1840.58,1973.98,1851.42,1825.32,1973.81,1830.34,1846.22,1861.95,1897.66,1783.62
Museum Quality Cuckoo Clock Black Forest,end,2321.93,2307.67,2493.61,2286.42,2533.58,2443.27,2504.19,2442.88,2528.2,2509.12,2466.98,2414.95,2548.37,2336.89,2359.54,2407.32,2302.61,2428.56,2515.96,2378.49,2399.36,2284.7,2448.89,2478.09,2310.94,2454.48,2509.3,2492.48,2435.85,2529.07
Matched Pairpoint Puffy Boudoir Lamp,start,1722.95,1736.49,2177.68,1647.7,1845.4,1746.14,2066.93,1636.32,2130.89,2129.23,1830.11,2129.66,2090.07,2075.97,2119.56,2177.07,2199.47,1982.97,2228.0,1946.23,2014.52,2045.2,2183.44,2095.85,1743.16,2013.28,1831.52,2124.43,2113.84,2203.2
Matched Pairpoint Puffy Boudoir Lamp,end,3337.05,3292.09,2860.23,3391.73,3133.94,3186.92,2900.96,3358.18,2807.21,2816.94,3154.51,2835.42,2884.02,2910.74,2900.4,2820.12,2879.22,3104.68,2875.4,3146.25,3135.38,3114.23,2994.48,3076.93,2845.81,3136.75,3346.57,3061.04,3029.81,2979.35
Art Deco Automobile Mascot Federal Period Recently Conserved,start,1983.76,2314.18,1853.24,1768.1,2084.91,1488.71,1197.0,1249.13,2387.05,2078.81,2409.25,2332.23,1856.07,2011.81,2123.91,1277.85,1757.71,1787.1,1611.36,1691.26,1210.26,1968.88,1197.0,1312.15,1544.29,1716.27,2414.91,1839.43,1882.04,1368.45
Art Deco Automobile Mascot Federal Period Recently Conserved,end,4536.24,4241.05,4712.92,4784.74,4493.74,5106.46,5441.12,5312.53,4158.73,4443.06,4066.03,4750.39,4625.62,4466.95,4331.97,5216.33,4758.2,4716.85,4878.77,4825.1,5308.53,4553.39,5515.96,5213.16,5006.61,4847.42,4125.06,4708.5,4659.92,5181.77
Signed Dickens Volume,start,10241.76,7829.03,11156.52,10379.91,12029.49,12647.36,10895.36,12134.95,11618.67,11013.84,10918.8,11573.68,8508.91,11364.75,7037.04,11975.49,6398.0,11545.97,6398.0,10914.83,9746.21,9581.77,7730.57,6398.0,8849.7,12626.38,6398.0,7172.7,6398.0,9629.99
Signed Dickens Volume,end,26168.24,28206.41,24163.2,23988.54,22645.41,21642.69,23898.03,21086.15,21802.77,21170.77,22371.74,21856.0,24753.18,21870.95,25871.02,21752.4,27966.26,21993.02,28513.44,24124.1,28148.82,25686.29,26710.65,29273.19,26417.88,21500.83,28907.49,26037.68,27562.99,25079.23
Late Agatha Christie Signed First Edition Mid-Century,start,9101.33,11912.56,8422.82,10912.6,11688.13,15264.57,12917.92,14406.08,8000.999999999999,15231.02,8000.999999999999,10526.46,13107.58,14297.38,9574.06,12928.12,12761.53,13405.73,13029.04,11794.31,10071.29,8119.81,11985.75,15322.68,9401.65,8000.999999999999,13826.59,12240.58,10173.42,11027.72
Late Agatha Christie Signed First Edition Mid-Century,end,32538.67,29785.34,33328.07,30841.97,29897.88,26278.64,28812.7,27027.46,33863.33,26433.05,33663.08,31025.24,28381.44,27204.48,31852.57,28578.48,28542.06,27646.15,27835.35,29091.1,30798.99,32556.91,28520.29,25079.08,31016.56,33375.28,26595.96,28245.42,30271.63,29427.82
Provenance Hooked Rug Floral Design,start,8904.35,9078.82,8501.04,7768.98,8770.25,7890.94,7902.96,8862.54,7517.46,7628.47,8365.85,8855.63,8726.81,8880.12,8002.68,8887.54,7869.06,8017.84,9106.57,8815.69,7547.61,7899.31,8613.3,8853.72,9193.98,8774.82,8316.2,7679.79,8297.82,8754.57
Provenance Hooked Rug Floral Design,end,11955.65,11721.43,12208.36,13072.44,11960.52,12732.68,12684.64,11679.85,13036.38,13073.43,12343.74,11899.92,11952.31,11797.54,12782.87,11912.92,13013.58,12788.65,11769.39,12101.65,13347.43,12880.3,12163.31,11973.79,11605.56,12025.86,12498.51,13147.54,12585.78,12051.93
Whale Oil Lamp Antique,start,5202.05,3507.0,5871.02,6172.89,5070.33,3507.0,3986.02,3762.42,5486.63,3507.0,3954.82,7171.71,6707.12,6508.35,5659.6,5256.7,5029.2,3507.0,3507.0,3507.0,4355.45,7139.24,3507.0,6542.11,4749.58,3507.0,5030.74,6893.92,6482.04,3507.0
Whale Oil Lamp Antique,end,15097.95,17512.81,13909.82,13571.23,14552.32,17170.8,15529.33,15706.18,14041.11,16625.91,15761.48,12491.89,12792.62,12871.0,13905.95,14329.12,14551.01,15953.8,16083.14,16749.75,14923.61,12230.51,16837.89,12800.77,14679.17,16468.59,14652.02,12858.58,13265.37,17348.04
Provenance James Joyce Ulysses 1st Ed c.1940,start,15989.23,27491.39,17243.3,21522.02,15432.1,14537.39,25828.09,19027.91,26246.79,14364.03,26970.56,17515.87,14582.24,18776.83,21509.82,20272.4,20929.63,18125.89,18692.03,16273.27,27850.21,24074.34,24423.29,14860.87,17115.63,14282.32,23071.68,23984.24,23553.72,14175.0
Provenance James Joyce Ulysses 1st Ed c.1940,end,54260.77,43495.63,53340.83,49055.97,55764.36,57755.71,46441.79,52333.58,44052.11,54975.16,42645.95,52069.98,55596.41,51758.21,49254.72,50776.93,49174.64,52366.11,51649.61,54350.64,43216.74,46882.61,46866.24,56775.32,54263.63,57153.71,47911.21,46902.72,46796.21,57107.01
